observation_id,class_id
3024156346,469
3024156349,-1
3024156352,1184
3024156356,1287
3024156357,1482
3024156359,74
3024156360,470
3024156364,88
3024156367,1401
3024156376,1109
3024156377,1439
3027623304,-1
3027623307,1020
3027623309,474
3027623312,544
3027623317,171
3027623320,487
3027623322,1396
3027623335,468
3027623338,170
3027623340,468
3027623348,1401
3027623355,401
3027623362,196
3027623369,88
3027623370,1121
3027624302,-1
3027624303,1206
3027624313,1305
3027624317,-1
3027624319,1182
3027624320,1500
3027624325,465
3027624329,99
3027624330,1117
3027624333,-1
3027624334,1182
3027624335,386
3027624340,351
3027624343,-1
3027624347,467
3027624350,1483
3027624351,389
3027624353,809
3027624355,738
3027624361,396
3027624363,1136
3027624366,1177
3027624367,703
3027624368,1000
3027624372,874
3027625308,458
3027625309,1491
3027625315,810
3027625321,468
3027625322,1500
3027625324,1595
3027625328,1411
3027625329,-1
3027625330,1000
3027625345,1421
3027625346,119
3027625348,-1
3027625352,1208
3027625355,88
3027625356,88
3027625358,515
3027625365,889
3027625366,1165
3027625367,189
3027625376,1486
3027626303,55
3027626307,1033
3027626311,170
3027626313,467
3027626320,694
3027626322,196
3027626324,88
3027626327,1000
3027626331,1088
3027626332,1239
3027626338,1089
3027626341,489
3027626342,99
3027626343,-1
3027626348,1014
3027626349,124
3027626354,1182
3027626359,492
3027626361,1584
3027626362,-1
3027626371,386
3027627301,987
3027627302,1128
3027627303,475
3027627309,98
3027627311,-1
3027627316,812
3027627318,517
3027627322,88
3027627327,739
3027627328,1482
3027627333,458
3027627334,1428
3027627336,1427
3027627337,741
3027627341,99
3027627343,-1
3027627344,1088
3027627347,469
3027627348,1484
3027627349,1177
3027627350,1405
3027627360,170
3027627361,1128
3027628302,489
3027628303,1486
3027628304,-1
3027628305,1025
3027628306,-1
3027628309,171
3027628317,-1
3027628320,180
3027628325,63
3027628328,1239
3027628329,1121
3027628330,1486
3027628336,1491
3027628338,1184
3027628339,129
3027628341,1215
3027628344,522
3027628345,1584
3027628347,1020
3027628348,1034
3027628349,-1
3027628351,1182
3027628352,608
3027628355,608
3027628357,184
3027628360,997
3027628361,1088
3027628362,1184
3027628365,124
3027629302,464
3027629306,1121
3027629313,1128
3027629315,-1
3027629318,1000
3027629323,465
3027629326,489
3027629327,1093
3027629328,1034
3027629339,522
3027629343,1584
3027629348,1543
3027629349,1000
3027629356,471
3027629357,-1
3027629358,830
3027629359,1035
3027629360,672
3027629364,391
3027629365,580
3027630303,-1
3027630306,473
3027630309,1584
3027630314,469
3027630317,401
3027630322,412
3027630328,374
3027630329,1014
3027630330,672
3027630333,374
3027630337,88
3027630339,937
3027630342,369
3027630345,1439
3027630354,1411
3027630358,1584
3027630362,374
3027631311,1128
3027631322,461
3027631323,173
3027631325,685
3027631328,474
3027631334,469
3027631335,374
3027631342,1242
3027631345,490
3027631350,99
3027631351,703
3027631354,1437
3027631355,1088
3027631356,1059
3027631360,1073
3027632301,872
3027632302,-1
3027632304,1276
3027632305,-1
3027632309,1598
3027632314,1486
3027632317,741
3027632326,671
3027632331,146
3027632333,1128
3027632342,400
3027632346,144
3027632348,1128
3027632350,937
3027632353,1121
3027632358,741
3027632364,1182
3027632366,180
3027632369,-1
3027632371,1301
3027632372,1575
3027634312,387
3027634316,267
3027634320,515
3027634321,1073
3027634322,971
3027634325,1493
3027634329,-1
3027634330,702
3027634332,1584
3027634335,489
3027634338,1020
3027634342,186
3027634343,1437
3027634345,1177
3027634349,1543
3027634351,170
3027634352,1437
3027634355,1437
3027634366,813
3027634369,1483
3027634370,492
3027634371,1182
3027634372,1136
3027634376,-1
3027635306,-1
3027635311,702
3027635312,830
3027635317,832
3027635321,180
3027635322,1419
3027635324,1437
3027635325,387
3027635326,1491
3027635327,171
3027635335,399
3027635336,937
3027635339,1395
3027635340,496
3027635349,1584
3027635350,1434
3027635351,-1
3027635352,1540
3027635353,551
3027635357,474
3027635359,606
3027635362,1182
3027635366,-1
3027635367,1437
3027635368,465
3027635370,1275
3027635371,178
3027636307,1184
3027636309,522
3027636312,1177
3027636317,129
3027636319,710
3027636320,1268
3027636328,1014
3027636331,171
3027636332,1214
3027636340,136
3027636342,1491
3027636343,1595
3027636344,124
3027636345,184
3027636349,1436
3027636352,-1
3027636358,973
3027636359,1437
3027636367,468
3027636370,1577
3027636372,186
3027637307,1491
3027637308,973
3027637313,-1
3027637315,384
3027637316,538
3027637317,934
3027637323,674
3027637324,1119
3027637326,1486
3027637330,1272
3027637332,74
3027637335,740
3027637351,474
3027637359,1272
3027637360,402
3027637361,1
3027637362,544
3027637363,1439
3027637368,124
3027638305,341
3027638308,1595
3027638311,1486
3027638314,-1
3027638317,-1
3027638321,1213
3027638326,-1
3027638332,1184
3027638335,1128
3027638336,937
3027638338,402
3027638345,937
3027638348,67
3027638352,1034
3027638353,1288
3027638354,-1
3027638355,466
3027638356,1491
3027638357,388
3027638358,99
3027638359,386
3027638360,576
3027638362,1204
3027638363,1
3027638364,1420
3027638366,703
3027638367,496
3027638370,703
3027638371,740
3027639303,1020
3027639304,1206
3027639306,-1
3027639307,754
3027639309,1500
3027639312,685
3027639314,874
3027639315,474
3027639320,1563
3027639322,1434
3027639323,1538
3027639325,385
3027639327,1595
3027639331,740
3027639333,1543
3027639336,1034
3027639339,1220
3027639344,810
3027639348,1135
3027639350,170
3027639353,-1
3027639355,854
3027639359,170
3027639362,88
3027639367,470
3027639368,489
3027639371,1165
3027640304,1306
3027640305,-1
3027640307,1093
3027640309,-1
3027640310,468
3027640314,496
3027640317,88
3027640320,1437
3027640322,1603
3027640327,354
3027640329,-1
3027640338,1118
3027640342,136
3027640343,1039
3027640348,1433
3027640349,1210
3027640350,1549
3027640351,1175
3027640358,1209
3027640362,836
3027640364,1483
3027640366,544
3027641303,1438
3027641305,458
3027641306,75
3027641314,359
3027641315,-1
3027641317,982
3027641319,461
3027641321,1215
3027641322,739
3027641323,999
3027641328,1437
3027641331,538
3027641332,75
3027641334,874
3027641339,1122
3027641344,1059
3027641345,159
3027641347,1491
3027641349,1483
3027641350,1543
3027641351,1434
3027641354,-1
3027641360,-1
3027641361,1437
3027641362,1584
3027641365,671
3027641366,374
3027641367,465
3027642304,-1
3027642305,383
3027642310,703
3027642320,389
3027642327,214
3027642331,99
3027642333,-1
3027642336,1434
3027642340,1184
3027642343,1165
3027642344,144
3027642355,-1
3027642357,1121
3027642360,-1
3027642361,934
3027642362,702
3027642363,142
3027642364,465
3027642365,1184
3027642368,1022
3027643302,171
3027643306,1603
3027643311,1184
3027643312,384
3027643316,815
3027643321,-1
3027643322,1498
3027643328,1437
3027643331,-1
3027643334,1584
3027643335,937
3027643336,1034
3027643340,681
3027643342,1603
3027643344,1396
3027643349,467
3027643351,671
3027643354,83
3027643356,702
3027643364,1128
3032611304,-1
3032611306,-1
3032611308,1543
3032611309,1598
3032611310,492
3032611315,468
3032611316,489
3032611317,-1
3032611322,737
3032611326,-1
3032611329,809
3032611330,544
3032611333,387
3032611334,703
3032611340,1396
3032611341,685
3032612302,161
3032612305,1483
3032612306,1136
3032612307,706
3032612311,-1
3032612313,-1
3032612316,1175
3032612317,1481
3032612323,75
3032612324,1420
3032612327,1022
3032612328,487
3032612330,739
3032612334,99
3032613302,388
3032613304,-1
3032613305,1089
3032613309,1237
3032613317,812
3032613321,695
3032613324,93
3032613328,-1
3032613329,88
3032613334,399
3032614306,471
3032614313,492
3032614314,1548
3032614320,1128
3032614321,1167
3032614323,1427
3032614327,492
3032614328,1543
3032614336,170
3032615305,1020
3032615312,1473
3032615316,915
3032615319,124
3032615321,1072
3032615326,1088
3032615327,1491
3032615331,1483
3032615333,1483
3032616304,1128
3032616312,374
3032616313,186
3032616314,384
3032616315,1119
3032616317,739
3032616319,1584
3032616321,1598
3032616324,1020
3032616327,1169
3032616328,387
3032616334,399
3032616336,-1
3032616342,1112
3032617307,492
3032617309,1169
3032617310,1088
3032617318,877
3032617320,-1
3032617321,1438
3032617326,522
3032617327,672
3032617328,1014
3032617330,374
3032617333,-1
3032617334,-1
3032618302,465
3032618307,706
3032618308,468
3032618310,1437
3032618311,1071
3032618313,468
3032618317,420
3032618321,1177
3032618330,812
3032618331,1118
3032618332,1437
3032618333,374
3032618334,1
3032619303,180
3032619305,1484
3032619308,1088
3032619311,934
3032619312,1020
3032619313,1439
3032619314,468
3032619316,492
3032619317,933
3032619321,74
3032619322,1584
3032619336,1020
3032619337,914
3032619345,1440
3032620302,94
3032620305,1136
3032620309,1073
3032620312,1182
3032620316,934
3032620319,1548
3032620324,-1
3032620328,1088
3032620334,387
3032621303,1274
3032621311,180
3032621314,836
3032621320,1180
3032621324,706
3032621326,1486
3032621327,88
3032621328,1182
3032621332,142
3032621335,-1
3032621336,1184
3032621338,710
3032621340,492
3032622308,-1
3032622309,-1
3032622311,99
3032622317,1273
3032622321,1482
3032622325,703
3032622327,99
3032622335,1121
3032622336,-1
3032622337,-1
3032622340,1088
3032622343,1483
3032623306,-1
3032623307,-1
3032623309,1438
3032623311,88
3032623312,1486
3032623313,1544
3032623319,1584
3032623320,1009
3032623321,170
3032623326,694
3032623330,1128
3032623337,386
3032623339,1131
3032623341,400
3032623345,551
3032624303,810
3032624304,740
3032624307,170
3032624309,1184
3032624312,492
3032624313,1093
3032624323,1437
3032624328,-1
3032624334,-1
3032624335,830
3032624336,1575
3032625302,496
3032625307,374
3032625308,201
3032625310,151
3032625312,1088
3032625315,-1
3032625322,487
3032625332,119
3032625335,551
3032625338,1182
3032626307,551
3032626308,830
3032626309,171
3032626310,889
3032626312,184
3032626315,1486
3032626318,-1
3032626319,1175
3032626328,1165
3032626335,389
3032626338,1073
3032626339,694
3032626340,492
3032627302,178
3032627303,1162
3032627309,1109
3032627312,1401
3032627315,467
3032627316,249
3032627320,1274
3032627321,383
3032627324,1182
3032627331,170
3032627335,741
3032628304,1484
3032628308,810
3032628309,100
3032628312,1595
3032628314,1059
3032628317,1602
3032628321,1438
3032628323,710
3032628326,388
3032628327,1121
3032628338,374
3032629302,1
3032629303,384
3032629307,386
3032629313,492
3032629315,387
3032629318,401
3032629319,1273
3032629322,830
3032629326,740
3032629327,706
3032629331,1437
3032629337,-1
3032630302,1290
3032630305,184
3032630307,933
3032630311,-1
3032630314,1486
3032630322,934
3032630323,1483
3032630327,1486
3032630329,374
3032630331,1480
3032630332,709
3032630334,1175
3032630335,492
3036761304,1274
3036761309,1162
3036761313,811
3036761324,489
3036761325,1583
3036761329,1584
3036762304,1497
3036762305,925
3036762307,-1
3036762308,146
3036762314,1273
3036762315,488
3036762317,702
3036762320,692
3036762321,99
3036762327,492
3036762331,1486
3036763306,-1
3036763308,1161
3036763309,94
3036763315,671
3036763319,813
3036763320,1182
3036763322,1575
3036763324,830
3036763327,830
3036763328,1483
3036764303,-1
3036764305,467
3036764306,1575
3036764309,492
3036764310,1584
3036764319,703
3036764320,94
3036764323,1205
3036764330,1584
3036764332,467
3036765304,1438
3036765308,1602
3036765310,1287
3036765311,1437
3036765312,374
3036765314,1088
3036765326,1491
3036765331,1177
3036765334,54
3036766309,1073
3036766310,1122
3036766314,702
3036766324,1121
3036766325,374
3036766326,873
3036766328,1122
3036766329,468
3036767305,1301
3036767310,1088
3036767317,465
3036767319,1491
3036767321,1162
3036767328,1093
3036767329,1401
3036767332,1575
3036768309,1486
3036768319,1548
3036768320,1483
3036768321,-1
3036768322,1175
3036768327,-1
3036768330,1099
3036769304,1088
3036769306,1
3036769307,496
3036769308,1268
3036769310,-1
3036769317,1491
3036769319,1128
3036769320,1175
3036769322,1577
3036769324,72
3036769325,1401
3036769327,1119
3036769328,489
3036769329,1088
3036770310,374
3036770317,88
3036770320,94
3036770321,1073
3036770328,387
3036770330,-1
3036770331,836
3036771308,-1
3036771310,705
3036771328,702
3036771336,76
3036772311,374
3036772314,-1
3036772323,1093
3036772324,1584
3036772329,1438
3036772332,551
3036772335,1273
3036772336,1437
3036773303,539
3036773307,1088
3036773314,492
3036773321,702
3036773322,1438
3036773324,140
3036773329,99
3036774307,830
3036774310,124
3036774311,-1
3036774316,889
3036774319,-1
3036774324,1121
3036774325,1486
3036774327,142
3036774329,1182
3036774330,1182
3036774334,812
3036775303,-1
3036775304,399
3036775312,1437
3036775315,1548
3036775316,702
3036775320,100
3036775330,706
3036775331,1073
3036775332,1165
3036775336,812
3036776306,706
3036776308,706
3036776310,671
3036776311,-1
3036776312,608
3036776323,99
3036776324,1020
3036776328,702
3036776329,489
3036777308,407
3036777309,1099
3036777311,56
3036777323,1073
3036777324,1136
3036777327,914
3036778309,741
3036778317,1482
3036778320,401
3036778321,489
3036778322,916
3036778323,401
3036779303,1075
3036779309,492
3036779311,873
3036779318,1428
3036779325,1093
3036780305,1269
3036780306,400
3036780307,812
3036780310,1119
3036780316,374
3036780326,386
3039821305,1175
3039821306,1482
3039821308,401
3039821311,492
3039821312,1014
3039821313,1486
3039821315,1486
3039821317,812
3039821318,1059
3039821319,671
3039821320,1182
3039821329,471
3039821331,1014
3039821337,889
3039821340,1177
3039821345,703
3039821346,1595
3039821347,538
3039821348,-1
3039822302,142
3039822308,1483
3039822310,1584
3039822313,551
3039822315,708
3039822317,468
3039822318,1484
3039822319,710
3039822320,468
3039822321,1491
3039822322,1182
3039822325,400
3039822327,1182
3039822332,1073
3039822336,492
3039822340,1396
3039822343,385
3039822346,465
3039822347,1491
3039822348,743
3039822349,1175
3039823303,99
3039823305,702
3039823308,1584
3039823314,1093
3039823315,129
3039823317,383
3039823320,741
3039823321,94
3039823322,738
3039823323,1184
3039823324,383
3039823329,987
3039823331,1411
3039823335,374
3039823340,237
3039823341,1119
3039823342,672
3039823348,-1
3039823350,1491
3039823351,1132
3039823352,492
3039823353,1109
3039823358,702
3039824306,-1
3039824307,-1
3039824308,836
3039824311,-1
3039824312,-1
3039824313,1136
3039824320,88
3039824322,1594
3039824323,1498
3039824325,356
3039824328,1121
3039824330,-1
3039824333,88
3039824334,1177
3039824335,88
3039824337,1543
3039824338,1437
3039824343,538
3039824348,401
3039824349,1128
3039824350,671
3039825314,1548
3039825315,401
3039825317,461
3039825318,-1
3039825322,538
3039825324,88
3039825326,1438
3039825327,75
3039825328,1602
3039825333,1301
3039825335,937
3039825336,223
3039825338,1437
3039825344,-1
3039825345,1584
3039825358,469
3039826304,1595
3039826306,515
3039826308,1128
3039826309,1020
3039826315,1482
3039826316,1437
3039826317,1165
3039826326,170
3039826327,1160
3039826328,171
3039826334,1467
3039826335,614
3039826336,1396
3039826338,492
3039826340,1491
3039826341,1491
3039826345,551
3039826349,1498
3039826352,739
3039826353,489
3039826355,1162
3039826358,1182
3039827305,466
3039827306,401
3039827310,1112
3039827311,-1
3039827314,146
3039827316,1437
3039827317,1491
3039827319,-1
3039827321,752
3039827322,1014
3039827323,1184
3039827326,468
3039827328,75
3039827332,170
3039827334,1158
3039827335,384
3039827340,124
3039827349,1437
3039828302,708
3039828303,182
3039828308,1466
3039828309,917
3039828311,914
3039828316,1217
3039828317,402
3039828319,702
3039828320,1058
3039828321,74
3039828322,1128
3039828324,401
3039828327,1491
3039828328,129
3039828330,1182
3039828331,1478
3039828332,1401
3039828335,468
3039828336,737
3039828345,1438
3039828352,490
3039829302,-1
3039829303,-1
3039829304,1548
3039829309,400
3039829312,1165
3039829314,76
3039829315,387
3039829322,1118
3039829325,171
3039829326,1482
3039829328,401
3039829329,75
3039829333,1491
3039829342,1088
3039829343,1184
3039829344,1093
3039829347,1491
3039829349,474
3039829351,1162
3039829353,1088
3039829355,916
3039829358,386
3039829360,1289
3039829361,75
3039830305,88
3039830306,830
3039830314,1438
3039830315,710
3039830318,694
3039830319,-1
3039830320,1401
3039830325,125
3039830326,1543
3039830328,1440
3039830331,468
3039830332,467
3039830336,937
3039830338,1491
3039830340,351
3039830342,1182
3039830343,125
3039830350,386
3039830354,1401
3039830356,933
3039831307,740
3039831308,1491
3039831309,515
3039831313,1440
3039831314,710
3039831318,1491
3039831319,-1
3039831321,374
3039831322,-1
3039831324,396
3039831325,1128
3039831327,75
3039831328,1499
3039831330,374
3039831332,1395
3039831335,1486
3039831338,1396
3039831339,1093
3039831342,170
3039831347,170
3039831350,100
3039831354,341
3039832302,492
3039832303,400
